Country;Country Code;Indicator Name;Indicator Code;Year;PPP
West Bank and Gaza;PSE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.571808536583
West Bank and Gaza;PSE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.480309461896
Qatar;QAT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;2.1525144577
Qatar;QAT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;1.12693391561
Qatar;QAT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;1.93789315864
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;164.969531154
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;66.4519221436
Rwanda;RWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;77.5345207152
Sudan;SDN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.851956809769
Senegal;SEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;237.898137948
Senegal;SEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;245.599807739
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;1.93245018863
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;4.68579278001
Solomon Islands;SLB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;5.35239279788
Sierra Leone;SLE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;229.157143924
San Marino;SMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;0.748129312357
Serbia;SRB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;40.7374179588
Serbia;SRB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;3.49448221464
Suriname;SUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;1.84519410133
Suriname;SUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.00349045984871
Suriname;SUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.45186355382
Slovak Republic;SVK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;0.504794
Seychelles;SYC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;4.05994919239
Togo;TGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;206.216089827
Togo;TGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;216.901850713
Thailand;THA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;12.3007602692
Thailand;THA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;11.0412769489
Tajikistan;TJK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;2.35143736149
Tajikistan;TJK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;1.00868870273e-05
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.54481416575e-05
Turkmenistan;TKM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;0.30136775249
Timor-Leste;TLS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.327306829939
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;1.05549115188
Tonga;TON;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;1.29722906416
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;2.54828103533
Trinidad and Tobago;TTO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;2.68745515529
Tunisia;TUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.7941801548
Tunisia;TUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;0.670525074005
Turkey;TUR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.162452
Tuvalu;TUV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;1.09784800143
Tanzania;TZA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;341.725645307
Uganda;UGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;856.168212891
Uganda;UGA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;645.026129783
Uruguay;URY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;15.2736978531
United States;USA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;1.0
United States;USA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;1.0
Uzbekistan;UZB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;213.731273324
Uzbekistan;UZB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;178.348339578
Vietnam;VNM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;7315.61279297
Vietnam;VNM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;3880.65996785
Vanuatu;VUT;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;81.5503652332
Zimbabwe;ZWE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.429511679124
Aruba;ABW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;1.228513706
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;92.9517211914
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;64.6057510376
Angola;AGO;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;38.9633351202
Albania;ALB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;42.7058307634
Albania;ALB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;40.7200805452
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;1.91845862537
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;1.1137660897
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;1.12644021527
United Arab Emirates;ARE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;2.04967252717
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;1.473691
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;1.312182
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;1.33649
Australia;AUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;1.366397
Azerbaijan;AZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;1.35659568638e-05
Azerbaijan;AZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.170277084067
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;614.273901861
Burundi;BDI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;527.052978516
Belgium;BEL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;0.899723
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;84.504557185
Benin;BEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;206.910777121
Burkina Faso;BFA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;164.395804986
Bangladesh;BGD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;23.7873516083
Bahrain;BHR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.134847585943
Bosnia and Herzegovina;BIH;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.731688447228
Belarus;BLR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;0.0750606756108
Belize;BLZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;1.12143371258
Bolivia;BOL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;3.04548192024
Brazil;BRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;1.38848819422
Brunei Darussalam;BRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;0.519355966429
Bhutan;BTN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;11.6879545643
Bhutan;BTN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;7.37596450817
Botswana;BWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;2.15981561451
Botswana;BWA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;2.16823380605
Central African Republic;CAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;280.047790527
Central African Republic;CAF;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;249.496769208
Canada;CAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;1.213644
Switzerland;CHE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;1.183945
Switzerland;CHE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;1.952026
Switzerland;CHE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;1.717018
Cote d'Ivoire;CIV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;217.281190886
Congo, Dem. Rep.;COD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;530.01763916
Congo, Dem. Rep.;COD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.00301879588261
Comoros;COM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;188.465816581
Comoros;COM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;191.398661269
Cabo Verde;CPV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;51.140789032
Costa Rica;CRI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;330.795848
Curacao;CUW;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;1.37871956324
Cyprus;CYP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.695077587093
Czech Republic;CZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;11.993455
Czech Republic;CZE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;13.345305
Denmark;DNK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;8.728955
Denmark;DNK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;8.172364
Ecuador;ECU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.325878966832
Egypt, Arab Rep.;EGY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;0.459572143892
Egypt, Arab Rep.;EGY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;0.63269995309
Egypt, Arab Rep.;EGY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;0.597339972436
Eritrea;ERI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;2.18483177893
Spain;ESP;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.7333
Estonia;EST;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1994;0.239324
Estonia;EST;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.487802
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.991565
Finland;FIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;1.002505
Fiji;FJI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1996;0.71355912641
France;FRA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;0.811643
Micronesia, Fed. Sts.;FSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.883563144792
Micronesia, Fed. Sts.;FSM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;0.914042918544
Gabon;GAB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;123.175245967
United Kingdom;GBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.682422
United Kingdom;GBR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;0.695248
Ghana;GHA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.168084317313
Guinea;GIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;3059.93481445
Guinea;GIN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;692.941114814
Gambia, The;GMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;2.83741992437
Gambia, The;GMB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;4.7636549798
Guinea-Bissau;GNB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;216.527513898
Guinea-Bissau;GNB;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;202.656542661
Equatorial Guinea;GNQ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;140.105573012
Greece;GRC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.707951
Guyana;GUY;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;71.0830700572
Hong Kong SAR, China;HKG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;5.83105325699
Hong Kong SAR, China;HKG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;6.49207332491
Croatia;HRV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2000;3.78535844169
Hungary;HUN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;132.033797
Indonesia;IDN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;3765.671875
Ireland;IRL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;0.809686
Ireland;IRL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;0.958956
Iran, Islamic Rep.;IRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;9758.55371094
Iran, Islamic Rep.;IRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;578.65608226
Iran, Islamic Rep.;IRN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;2354.24865917
Israel;ISR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;3.622217
Italy;ITA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;0.758687
Japan;JPN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;124.536829
Kenya;KEN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;38.2892570496
Kyrgyz Republic;KGZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2007;9.73724023832
Kyrgyz Republic;KGZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;11.6734013654
Cambodia;KHM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;1125.91187503
Kiribati;KIR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;0.911452647862
Korea, Rep.;KOR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;623.099327
Latin America & Caribbean (excluding high income);LAC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;;
Lebanon;LBN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;705.22735552
Lebanon;LBN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;722.064251202
St. Lucia;LCA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1993;1.63175758234
Lithuania;LTU;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2017;0.44131
Luxembourg;LUX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;0.851894
Luxembourg;LUX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1998;0.964435
Latvia;LVA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2011;0.498506
Macao SAR, China;MAC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1999;3.77326627387
Macao SAR, China;MAC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;3.9989246811
Macao SAR, China;MAC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;3.39578280061
Moldova;MDA;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;4.98872232437
Madagascar;MDG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2003;358.414494641
Madagascar;MDG;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;555.829410737
Maldives;MDV;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2012;8.1541557312
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;7.884359
Mexico;MEX;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;6.332835
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;380.421567627
Myanmar;MMR;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;318.978546143
Montenegro;MNE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2019;0.33107134239
Montenegro;MNE;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2001;0.314808195148
Mozambique;MOZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1995;5.16054754663
Mozambique;MOZ;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2005;13.7820801782
Mauritius;MUS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2006;14.5577634179
Malawi;MWI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;1.46211075356
Malawi;MWI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1992;1.80913838185
Malawi;MWI;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;8.63191237981
Malaysia;MYS;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;1.41990928163
Namibia;NAM;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2014;5.66621780396
Niger;NER;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2013;242.084472656
Niger;NER;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1990;155.989395939
Nicaragua;NIC;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2009;7.6895446339
Netherlands;NLD;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2002;0.900863
Nepal;NPL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2015;29.9425354004
Nepal;NPL;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2016;31.9988098145
Oman;OMN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2010;0.162444947169
Oman;OMN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1991;0.0947612674526
Oman;OMN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2008;0.191261183565
Pakistan;PAK;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;1997;9.9421921998
Panama;PAN;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2004;0.473328948203
Peru;PER;PPP conversion factor, GDP (LCU per international $);PA.NUS.PPP;2018;1.74228594351
